DATE;SOURCE_ID;DESCRIPTION;NET_CREDIT_AMOUNT;NET_DEBIT_AMOUNT;GROSS_AMOUNT;MP_FEE_AMOUNT;TAXES_AMOUNT;PAYMENT_METHOD;TRANSACTION_APPROVAL_DATE;BUSINESS_UNIT;SUB_UNIT;BALANCE_AMOUNT;PAYMENT_METHOD_TYPE;PURCHASE_ID
2026-06-06T10:34:08.000-03:00;162807105804;payment;5964.00;0.00;6000.00;0.00;-36.00;available_money;2026-06-06T10:34:08.000-03:00;;;4136648.51;account_money;
2026-06-06T10:38:22.000-03:00;162808083528;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:38:22.000-03:00;;;4143109.51;account_money;
2026-06-06T10:40:41.000-03:00;162008404293;payment;19383.00;0.00;19500.00;0.00;-117.00;cvu;2026-06-06T10:40:41.000-03:00;;;4162492.51;bank_transfer;
2026-06-06T10:43:36.000-03:00;162808785360;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T10:43:36.000-03:00;;;4175414.51;account_money;
2026-06-06T10:45:36.000-03:00;162008999183;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:45:36.000-03:00;;;4181875.51;account_money;
2026-06-06T10:48:41.000-03:00;162809421528;payment;35784.00;0.00;36000.00;0.00;-216.00;available_money;2026-06-06T10:48:41.000-03:00;;;4217659.51;account_money;
2026-06-06T10:49:18.000-03:00;162009675779;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:49:18.000-03:00;;;4224120.51;account_money;
2026-06-06T10:50:55.000-03:00;162809721864;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:50:55.000-03:00;;;4230581.51;account_money;
2026-06-06T10:51:56.000-03:00;162809859722;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:51:56.000-03:00;;;4237042.51;account_money;
2026-06-06T10:54:13.000-03:00;162010602643;payment;6461.00;0.00;6500.00;0.00;-39.00;cvu;2026-06-06T10:54:13.000-03:00;;;4243503.51;bank_transfer;
2026-06-06T10:55:29.000-03:00;162010832241;payment;19383.00;0.00;19500.00;0.00;-117.00;available_money;2026-06-06T10:55:29.000-03:00;;;4262886.51;account_money;
2026-06-06T10:55:56.000-03:00;162010757437;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:55:56.000-03:00;;;4269347.51;account_money;
2026-06-06T10:58:29.000-03:00;162811110198;payment;12922.00;0.00;13000.00;0.00;-78.00;available_money;2026-06-06T10:58:29.000-03:00;;;4282269.51;account_money;
2026-06-06T10:59:46.000-03:00;162811374482;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T10:59:46.000-03:00;;;4288730.51;account_money;
2026-06-06T11:00:31.000-03:00;162011498281;payment;6461.00;0.00;6500.00;0.00;-39.00;available_money;2026-06-06T11:00:31.000-03:00;;;4295191.51;account_money;
